timestamp,temp,humidity
"2024-11-06 20:57:54, ['23.33', '61.00']","2024-11-06 20:57:59, ['23.39', '61.00']","2024-11-06 20:58:04, ['23.37', '61.00']"
"2024-11-06 20:57:54, ['23.33', '61.00']","2024-11-06 20:57:59, ['23.39', '61.00']","2024-11-06 20:58:04, ['23.37', '61.00']","2024-11-06 20:58:10, ['23.34', '60.00']","2024-11-06 20:58:15, ['23.20', '61.00']","2024-11-06 20:58:20, ['23.31', '61.00']","2024-11-06 20:58:25, ['23.22', '61.00']","2024-11-06 20:58:30, ['23.08', '61.00']","2024-11-06 20:58:35, ['23.08', '61.00']","2024-11-06 20:58:40, ['23.10', '61.00']","2024-11-06 20:58:45, ['23.08', '61.00']","2024-11-06 20:58:50, ['23.10', '61.00']","2024-11-06 20:58:54, ['23.25', '61.00']","2024-11-06 20:58:59, ['23.13', '61.00']","2024-11-06 20:59:04, ['23.28', '61.00']"
2,0,2,4,-,1,1,-,0,6, ,2,0,:,5,9,:,5,5,",", ,[,',2,3,.,3,9,',",", ,',6,1,.,0,0,',]
2,0,2,4,-,1,1,-,0,6, ,2,0,:,5,9,:,5,5,",", ,[,',2,3,.,3,9,',",", ,',6,1,.,0,0,',]
2,0,2,4,-,1,1,-,0,6, ,2,1,:,0,0,:,0,0,",", ,[,',2,3,.,3,9,',",", ,',6,1,.,0,0,',]
2,0,2,4,-,1,1,-,0,6, ,2,0,:,5,9,:,5,5,",", ,[,',2,3,.,3,9,',",", ,',6,1,.,0,0,',]
2,0,2,4,-,1,1,-,0,6, ,2,1,:,0,0,:,0,0,",", ,[,',2,3,.,3,9,',",", ,',6,1,.,0,0,',]
2,0,2,4,-,1,1,-,0,6, ,2,1,:,0,0,:,0,5,",", ,[,',2,3,.,3,9,',",", ,',6,0,.,0,0,',]
2,0,2,4,-,1,1,-,0,6, ,2,1,:,0,0,:,1,0,",", ,[,',2,3,.,3,9,',",", ,',6,1,.,0,0,',]
2,0,2,4,-,1,1,-,0,6, ,2,1,:,0,0,:,1,5,",", ,[,',2,3,.,2,7,',",", ,',6,1,.,0,0,',]
2,0,2,4,-,1,1,-,0,6, ,2,1,:,0,0,:,2,0,",", ,[,',2,3,.,1,1,',",", ,',6,1,.,0,0,',]
2,0,2,4,-,1,1,-,0,6, ,2,1,:,0,0,:,2,5,",", ,[,',2,3,.,1,0,',",", ,',6,1,.,0,0,',]
2,0,2,4,-,1,1,-,0,6, ,2,1,:,0,0,:,3,0,",", ,[,',2,3,.,2,2,',",", ,',6,0,.,0,0,',]
2,0,2,4,-,1,1,-,0,6, ,2,1,:,0,0,:,3,5,",", ,[,',2,3,.,1,4,',",", ,',6,1,.,0,0,',]
2,0,2,4,-,1,1,-,0,6, ,2,1,:,0,0,:,4,0,",", ,[,',2,3,.,2,5,',",", ,',6,1,.,0,0,',]
2,0,2,4,-,1,1,-,0,6, ,2,1,:,0,0,:,4,5,",", ,[,',2,3,.,3,1,',",", ,',6,1,.,0,0,',]
2,0,2,4,-,1,1,-,0,6, ,2,1,:,0,0,:,5,1,",", ,[,',2,3,.,1,7,',",", ,',6,1,.,0,0,',]
2,0,2,4,-,1,1,-,0,6, ,2,1,:,0,0,:,5,6,",", ,[,',2,3,.,2,0,',",", ,',6,1,.,0,0,',]
2,0,2,4,-,1,1,-,0,6, ,2,1,:,0,1,:,0,1,",", ,[,',2,3,.,1,7,',",", ,',6,1,.,0,0,',]
"2024-11-06 21:02:04, ['23.39', '61.00']"
"2024-11-06 21:02:47, ['23.39', '61.00']"
"2024-11-06 21:02:47, ['23.39', '61.00']"
"2024-11-06 21:02:52, ['23.39', '61.00']"
"2024-11-06 21:02:57, ['23.39', '61.00']"
"2024-11-06 21:03:02, ['23.39', '61.00']"
"2024-11-06 21:04:15, ['23.08', '62.00']"
"2024-11-06 21:04:15, ['23.08', '62.00']"
"2024-11-06 21:04:20, ['23.17', '61.00']"
"2024-11-06 21:04:25, ['23.33', '62.00']"
"2024-11-06 21:04:30, ['23.19', '62.00']"
"2024-11-06 21:04:35, ['23.25', '61.00']"
"2024-11-06 21:04:40, ['23.11', '61.00']"
"2024-11-06 21:04:45, ['23.08', '61.00']"
"2024-11-06 21:04:50, ['23.08', '61.00']"
"2024-11-06 21:04:55, ['23.08', '61.00']"
"2024-11-06 21:05:00, ['23.14', '61.00']"
"2024-11-06 21:04:15, ['23.08', '62.00']"
"2024-11-06 21:04:20, ['23.17', '61.00']"
"2024-11-06 21:04:25, ['23.33', '62.00']"
"2024-11-06 21:04:30, ['23.19', '62.00']"
"2024-11-06 21:04:35, ['23.25', '61.00']"
"2024-11-06 21:04:40, ['23.11', '61.00']"
"2024-11-06 21:04:45, ['23.08', '61.00']"
"2024-11-06 21:04:50, ['23.08', '61.00']"
"2024-11-06 21:04:55, ['23.08', '61.00']"
"2024-11-06 21:05:00, ['23.14', '61.00']"
"2024-11-06 21:05:06, ['23.10', '61.00']"
"2024-11-06 21:05:10, ['23.13', '61.00']"
"2024-11-06 21:05:15, ['23.10', '61.00']"
"2024-11-06 21:05:20, ['23.08', '61.00']"
"2024-11-06 21:05:25, ['23.08', '61.00']"
"2024-11-06 21:05:30, ['23.10', '61.00']"
"2024-11-06 21:05:35, ['23.08', '61.00']"
"2024-11-06 21:05:40, ['23.08', '61.00']"
"2024-11-06 21:05:45, ['23.23', '61.00']"
"2024-11-06 21:05:50, ['23.39', '61.00']"
"2024-11-06 21:05:55, ['23.37', '62.00']"
"2024-11-06 21:06:00, ['23.39', '61.00']"
"2024-11-06 21:08:27, ['23.39', '61.00']"
"2024-11-06 21:08:32, ['23.39', '61.00']"
"2024-11-06 21:08:37, ['23.39', '61.00']"
"2024-11-06 21:08:42, ['23.39', '61.00']"
"2024-11-06 21:08:47, ['23.39', '61.00']"
"2024-11-06 21:08:52, ['23.39', '61.00']"
"2024-11-06 21:08:57, ['23.39', '61.00']"
"2024-11-06 21:09:02, ['23.39', '61.00']"
21:08:57, ['23.39', '61.00']"
"2024-11-06 21:09:02, ['23.39', '61.00']"
"2024-11-06 21:09:07, ['23.39', '61.00']"
"2024-11-06 21:09:12, ['23.39', '61.00']"
"2024-11-06 21:09:17, ['23.39', '61.00']"
"2024-11-06 21:09:22, ['23.39', '61.00']"
"2024-11-06 21:09:27, ['23.39', '61.00']"
"2024-11-06 21:09:32, ['23.39', '61.00']"
"2024-11-06 21:09:37, ['23.39', '61.00']"
"2024-11-06 21:09:42, ['23.39', '61.00']"
"2024-11-06 21:09:47, ['23.39', '61.00']"
"2024-11-06 21:09:52, ['23.39', '61.00']"
"2024-11-06 21:09:57, ['23.39', '61.00']"
"2024-11-06 21:10:02, ['23.39', '61.00']"
"2024-11-06 21:10:07, ['23.39', '61.00']"
"2024-11-06 21:10:12, ['23.39', '61.00']"
"2024-11-06 21:10:17, ['23.39', '61.00']"
"2024-11-06 21:10:22, ['23.39', '61.00']"
"2024-11-06 21:10:27, ['23.39', '61.00']"
"2024-11-06 21:10:32, ['23.39', '61.00']"
"2024-11-06 21:10:37, ['23.39', '61.00']"
"2024-11-06 21:10:42, ['23.39', '62.00']"
"2024-11-06 21:10:47, ['23.39', '61.00']"
"2024-11-06 21:10:52, ['23.39', '61.00']"
"2024-11-06 21:10:57, ['23.39', '61.00']"
"2024-11-06 21:11:02, ['23.39', '61.00']"
"2024-11-06 21:11:07, ['23.39', '61.00']"
"2024-11-06 21:11:12, ['23.39', '61.00']"
"2024-11-06 21:11:17, ['23.39', '61.00']"
"2024-11-06 21:11:22, ['23.39', '61.00']"
"2024-11-06 21:11:27, ['23.39', '61.00']"
"2024-11-06 21:11:32, ['23.39', '61.00']"
"2024-11-06 21:11:37, ['23.39', '61.00']"
"2024-11-06 21:11:42, ['23.39', '61.00']"
"2024-11-06 21:11:47, ['23.39', '61.00']"
"2024-11-06 21:11:52, ['23.39', '62.00']"
"2024-11-06 21:11:57, ['23.39', '61.00']"
"2024-11-06 21:12:02, ['23.39', '61.00']"
"2024-11-06 21:12:07, ['23.39', '62.00']"
"2024-11-06 21:12:12, ['23.39', '61.00']"
"2024-11-06 21:12:17, ['23.39', '61.00']"
"2024-11-06 21:12:22, ['23.39', '61.00']"
"2024-11-06 21:12:27, ['23.39', '61.00']"
"2024-11-06 21:12:32, ['23.39', '61.00']"
"2024-11-06 21:12:37, ['23.39', '62.00']"
"2024-11-06 21:12:42, ['23.39', '62.00']"
"2024-11-06 21:12:47, ['23.39', '61.00']"
"2024-11-06 21:12:52, ['23.41', '61.00']"
"2024-11-06 21:12:57, ['23.39', '61.00']"
"2024-11-06 21:13:02, ['23.39', '61.00']"
"2024-11-06 21:13:07, ['23.39', '61.00']"
"2024-11-06 21:13:12, ['23.39', '61.00']"
"2024-11-06 21:13:17, ['23.39', '61.00']"
"2024-11-06 21:13:22, ['23.39', '61.00']"
"2024-11-06 21:13:27, ['23.39', '62.00']"
"2024-11-06 21:13:32, ['23.39', '61.00']"
"2024-11-06 21:13:37, ['23.39', '61.00']"
"2024-11-06 21:13:42, ['23.39', '61.00']"
"2024-11-06 21:13:47, ['23.39', '61.00']"
"2024-11-06 21:13:52, ['23.39', '61.00']"
"2024-11-06 21:13:57, ['23.39', '61.00']"
"2024-11-06 21:14:02, ['23.39', '62.00']"
"2024-11-06 21:14:07, ['23.39', '61.00']"
"2024-11-06 21:14:12, ['23.39', '61.00']"
"2024-11-06 21:14:17, ['23.39', '61.00']"
"2024-11-06 21:14:22, ['23.39', '61.00']"
"2024-11-06 21:14:27, ['23.39', '61.00']"
"2024-11-06 21:14:32, ['23.39', '61.00']"
"2024-11-06 21:14:37, ['23.39', '61.00']"
"2024-11-06 21:14:42, ['23.39', '61.00']"
"2024-11-06 21:14:47, ['23.39', '62.00']"
"2024-11-06 21:14:52, ['23.39', '61.00']"
"2024-11-06 21:14:57, ['23.39', '61.00']"
"2024-11-06 21:15:02, ['23.39', '61.00']"
"2024-11-06 21:15:55, ['23.39', '61.00']"
"2024-11-06 21:16:00, ['23.39', '61.00']"
6 21:15:55, ['23.39', '61.00']"
"2024-11-06 21:16:00, ['23.39', '61.00']"
"2024-11-06 21:16:05, ['23.39', '61.00']"
"2024-11-06 21:16:10, ['23.39', '61.00']"
"2024-11-06 21:16:15, ['23.39', '61.00']"
"2024-11-06 21:16:20, ['23.39', '61.00']"
"2024-11-06 21:16:25, ['23.39', '61.00']"
"2024-11-06 21:16:30, ['23.39', '61.00']"
"2024-11-06 21:16:35, ['23.39', '61.00']"
"2024-11-06 21:16:40, ['23.39', '61.00']"
"2024-11-06 21:16:45, ['23.39', '62.00']"
"2024-11-06 21:16:50, ['23.39', '62.00']"
"2024-11-06 21:16:55, ['23.39', '61.00']"
"2024-11-06 21:17:00, ['23.39', '61.00']"
"2024-11-06 21:17:05, ['23.41', '61.00']"
"2024-11-06 21:17:10, ['23.39', '61.00']"
"2024-11-06 21:17:15, ['23.39', '61.00']"
"2024-11-06 21:17:20, ['23.41', '61.00']"
"2024-11-06 21:17:25, ['23.39', '61.00']"
"2024-11-06 21:17:30, ['23.39', '61.00']"
"2024-11-06 21:17:36, ['23.39', '61.00']"
"2024-11-06 21:17:41, ['23.39', '62.00']"
"2024-11-06 21:17:46, ['23.41', '61.00']"
"2024-11-06 21:17:51, ['23.39', '62.00']"
"2024-11-06 21:17:56, ['23.41', '61.00']"
"2024-11-06 21:18:01, ['23.39', '61.00']"
"2024-11-06 21:18:41, ['23.39', '61.00']"
"2024-11-06 21:18:46, ['23.39', '61.00']"
"2024-11-06 21:18:51, ['23.39', '61.00']"
"2024-11-06 21:18:56, ['23.39', '61.00']"
"2024-11-06 21:19:01, ['23.39', '61.00']"
21:19:01, ['23.39', '61.00']"
"2024-11-06 21:19:06, ['23.39', '61.00']"
"2024-11-06 21:19:11, ['23.39', '61.00']"
"2024-11-06 21:19:16, ['23.39', '61.00']"
"2024-11-06 21:19:21, ['23.39', '61.00']"
"2024-11-06 21:19:26, ['23.41', '61.00']"
"2024-11-06 21:19:31, ['23.39', '61.00']"
"2024-11-06 21:19:36, ['23.45', '61.00']"
"2024-11-06 21:19:41, ['23.42', '61.00']"
"2024-11-06 21:19:46, ['23.41', '61.00']"
"2024-11-06 21:19:51, ['23.45', '62.00']"
"2024-11-06 21:19:56, ['23.42', '62.00']"
"2024-11-06 21:20:01, ['23.41', '61.00']"
"2024-11-06 21:20:06, ['23.61', '61.00']"
"2024-11-06 21:20:11, ['23.70', '61.00']"
"2024-11-06 21:20:16, ['23.70', '61.00']"
"2024-11-06 21:20:21, ['23.70', '61.00']"
"2024-11-06 21:20:27, ['23.70', '61.00']"
"2024-11-06 21:20:32, ['23.64', '61.00']"
"2024-11-06 21:20:37, ['23.62', '61.00']"
"2024-11-06 21:20:42, ['23.62', '61.00']"
"2024-11-06 21:20:47, ['23.62', '61.00']"
"2024-11-06 21:20:52, ['23.70', '61.00']"
"2024-11-06 21:20:57, ['23.64', '61.00']"
"2024-11-06 21:21:02, ['23.70', '61.00']"
"2024-11-06 21:21:07, ['23.68', '61.00']"
"2024-11-06 21:21:12, ['23.68', '61.00']"
"2024-11-06 21:21:17, ['23.59', '61.00']"
"2024-11-06 21:21:22, ['23.59', '61.00']"
"2024-11-06 21:21:27, ['23.65', '61.00']"
"2024-11-06 21:21:32, ['23.51', '61.00']"
"2024-11-06 21:21:37, ['23.58', '61.00']"
"2024-11-06 21:21:42, ['23.67', '61.00']"
"2024-11-06 21:21:47, ['23.65', '61.00']"
"2024-11-06 21:21:52, ['23.65', '61.00']"
"2024-11-06 21:21:57, ['23.70', '61.00']"
"2024-11-06 21:22:02, ['23.56', '61.00']"
"2024-11-06 21:22:07, ['23.59', '61.00']"
"2024-11-06 21:22:12, ['23.48', '61.00']"
"2024-11-06 21:22:17, ['23.70', '61.00']"
"2024-11-06 21:22:22, ['23.67', '61.00']"
"2024-11-06 21:22:27, ['23.54', '61.00']"
"2024-11-06 21:22:32, ['23.61', '61.00']"
"2024-11-06 21:22:37, ['23.68', '61.00']"
"2024-11-06 21:22:42, ['23.61', '61.00']"
"2024-11-06 21:22:47, ['23.41', '61.00']"
"2024-11-06 21:22:52, ['23.44', '61.00']"
"2024-11-06 21:22:57, ['23.54', '61.00']"
"2024-11-06 21:23:02, ['23.42', '61.00']"
"2024-11-06 21:23:07, ['23.44', '61.00']"
"2024-11-06 21:23:12, ['23.64', '62.00']"
"2024-11-06 21:23:17, ['23.61', '61.00']"
"2024-11-06 21:23:22, ['23.68', '61.00']"
"2024-11-06 21:23:27, ['23.68', '61.00']"
"2024-11-06 21:23:32, ['23.70', '61.00']"
"2024-11-06 21:23:37, ['23.68', '61.00']"
"2024-11-06 21:23:42, ['23.61', '61.00']"
"2024-11-06 21:23:47, ['23.62', '61.00']"
"2024-11-06 21:23:52, ['23.68', '61.00']"
"2024-11-06 21:23:57, ['23.67', '61.00']"
"2024-11-06 21:24:02, ['23.70', '61.00']"
"2024-11-06 21:24:08, ['23.68', '61.00']"
"2024-11-06 21:24:13, ['23.70', '61.00']"
"2024-11-06 21:24:18, ['23.70', '61.00']"
"2024-11-06 21:24:23, ['23.58', '61.00']"
"2024-11-06 21:24:28, ['23.56', '61.00']"
"2024-11-06 21:24:33, ['23.41', '62.00']"
"2024-11-06 21:24:38, ['23.51', '61.00']"
"2024-11-06 21:24:43, ['23.54', '61.00']"
"2024-11-06 21:24:48, ['23.51', '61.00']"
"2024-11-06 21:24:53, ['23.62', '61.00']"
"2024-11-06 21:24:58, ['23.67', '61.00']"
"2024-11-06 21:25:03, ['23.68', '61.00']"
"2024-11-06 21:25:08, ['23.56', '62.00']"
"2024-11-06 21:25:13, ['23.53', '62.00']"
"2024-11-06 21:25:18, ['23.65', '61.00']"
"2024-11-06 21:25:23, ['23.41', '62.00']"
"2024-11-06 21:25:28, ['23.39', '62.00']"
"2024-11-06 21:25:33, ['23.41', '62.00']"
"2024-11-06 21:25:38, ['23.45', '62.00']"
"2024-11-06 21:25:43, ['23.39', '62.00']"
"2024-11-06 21:25:48, ['23.41', '62.00']"
"2024-11-06 21:25:53, ['23.41', '62.00']"
"2024-11-06 21:25:58, ['23.41', '62.00']"
"2024-11-06 21:26:03, ['23.39', '62.00']"
"2024-11-06 21:26:08, ['23.39', '62.00']"
"2024-11-06 21:26:13, ['23.39', '62.00']"
"2024-11-06 21:26:18, ['23.39', '62.00']"
"2024-11-06 21:26:23, ['23.41', '62.00']"
"2024-11-06 21:26:28, ['23.39', '62.00']"
"2024-11-06 21:26:33, ['23.41', '62.00']"
"2024-11-06 21:26:38, ['23.39', '62.00']"
"2024-11-06 21:26:43, ['23.41', '62.00']"
"2024-11-06 21:26:48, ['23.39', '61.00']"
"2024-11-06 21:26:53, ['23.39', '62.00']"
"2024-11-06 21:26:58, ['23.39', '62.00']"
"2024-11-06 21:27:03, ['23.39', '62.00']"
"2024-11-06 21:27:09, ['23.39', '62.00']"
"2024-11-06 21:27:14, ['23.39', '62.00']"
"2024-11-06 21:27:19, ['23.41', '62.00']"
"2024-11-06 21:27:24, ['23.39', '62.00']"
"2024-11-06 21:27:29, ['23.39', '62.00']"
"2024-11-06 21:27:34, ['23.39', '62.00']"
"2024-11-06 21:27:39, ['23.39', '62.00']"
"2024-11-06 21:27:44, ['23.39', '62.00']"
"2024-11-06 21:27:49, ['23.39', '62.00']"
"2024-11-06 21:27:54, ['23.44', '62.00']"
"2024-11-06 21:27:59, ['23.39', '62.00']"
"2024-11-06 21:28:04, ['23.41', '62.00']"
"2024-11-06 21:28:09, ['23.44', '62.00']"
"2024-11-06 21:28:14, ['23.65', '62.00']"
"2024-11-06 21:28:19, ['23.42', '62.00']"
"2024-11-06 21:28:24, ['23.41', '62.00']"
"2024-11-06 21:28:29, ['23.39', '62.00']"
"2024-11-06 21:28:34, ['23.39', '62.00']"
"2024-11-06 21:28:39, ['23.39', '62.00']"
"2024-11-06 21:28:44, ['23.39', '62.00']"
"2024-11-06 21:28:49, ['23.41', '62.00']"
"2024-11-06 21:28:54, ['23.67', '62.00']"
"2024-11-06 21:28:59, ['23.70', '61.00']"
"2024-11-06 21:29:04, ['23.70', '61.00']"
"2024-11-06 21:29:09, ['23.68', '62.00']"
"2024-11-06 21:29:14, ['23.64', '62.00']"
"2024-11-06 21:29:19, ['23.67', '62.00']"
"2024-11-06 21:29:24, ['23.67', '62.00']"
"2024-11-06 21:29:29, ['23.70', '62.00']"
"2024-11-06 21:29:34, ['23.70', '62.00']"
"2024-11-06 21:29:39, ['23.70', '62.00']"
"2024-11-06 21:29:44, ['23.70', '62.00']"
"2024-11-06 21:29:49, ['23.70', '62.00']"
"2024-11-06 21:29:54, ['23.70', '62.00']"
"2024-11-06 21:29:59, ['23.70', '62.00']"
"2024-11-06 21:30:04, ['23.70', '61.00']"
"2024-11-06 21:30:09, ['23.64', '61.00']"
"2024-11-06 21:30:14, ['23.65', '61.00']"
"2024-11-06 21:30:19, ['23.51', '61.00']"
"2024-11-06 21:30:24, ['23.68', '62.00']"
"2024-11-06 21:30:29, ['23.70', '61.00']"
"2024-11-06 21:30:35, ['23.70', '61.00']"
"2024-11-06 21:30:40, ['23.70', '61.00']"
"2024-11-06 21:30:45, ['23.70', '62.00']"
"2024-11-06 21:30:50, ['23.70', '62.00']"
"2024-11-06 21:30:55, ['23.70', '61.00']"
"2024-11-06 21:31:00, ['23.70', '62.00']"
"2024-11-06 21:31:05, ['23.70', '61.00']"
"2024-11-06 21:31:10, ['23.70', '61.00']"
"2024-11-06 21:31:15, ['23.70', '61.00']"
"2024-11-06 21:31:20, ['23.70', '61.00']"
"2024-11-06 21:31:25, ['23.70', '61.00']"
"2024-11-06 21:31:30, ['23.70', '61.00']"
"2024-11-06 21:31:35, ['23.68', '61.00']"
"2024-11-06 21:31:40, ['23.70', '61.00']"
"2024-11-06 21:31:45, ['23.67', '61.00']"
"2024-11-06 21:31:50, ['23.68', '61.00']"
"2024-11-06 21:31:55, ['23.61', '61.00']"
"2024-11-06 21:32:01, ['23.65', '61.00']"
"2024-11-06 21:32:06, ['23.70', '61.00']"
"2024-11-06 21:32:11, ['23.67', '61.00']"
"2024-11-06 21:32:16, ['23.70', '61.00']"
"2024-11-06 21:32:21, ['23.64', '62.00']"
"2024-11-06 21:32:26, ['23.68', '62.00']"
"2024-11-06 21:32:31, ['23.68', '62.00']"
"2024-11-06 21:32:36, ['23.64', '62.00']"
"2024-11-06 21:32:41, ['23.61', '62.00']"
"2024-11-06 21:32:46, ['23.61', '62.00']"
"2024-11-06 21:32:51, ['23.54', '62.00']"
"2024-11-06 21:32:56, ['23.64', '62.00']"
"2024-11-06 21:33:01, ['23.51', '62.00']"
"2024-11-06 21:33:06, ['23.47', '62.00']"
"2024-11-06 21:33:11, ['23.59', '62.00']"
"2024-11-06 21:33:16, ['23.61', '62.00']"
"2024-11-06 21:33:21, ['23.61', '62.00']"
"2024-11-06 21:33:27, ['23.62', '62.00']"
"2024-11-06 21:33:32, ['23.61', '62.00']"
"2024-11-06 21:33:37, ['23.61', '62.00']"
"2024-11-06 21:33:42, ['23.53', '62.00']"
"2024-11-06 21:33:47, ['23.67', '62.00']"
"2024-11-06 21:33:52, ['23.67', '61.00']"
"2024-11-06 21:33:57, ['23.70', '61.00']"
"2024-11-06 21:34:02, ['23.70', '62.00']"
"2024-11-06 21:34:07, ['23.70', '62.00']"
"2024-11-06 21:34:12, ['23.70', '62.00']"
"2024-11-06 21:34:17, ['23.70', '62.00']"
"2024-11-06 21:34:22, ['23.70', '62.00']"
"2024-11-06 21:34:27, ['23.70', '62.00']"
"2024-11-06 21:34:32, ['23.70', '62.00']"
"2024-11-06 21:34:37, ['23.70', '62.00']"
"2024-11-06 21:34:42, ['23.67', '61.00']"
"2024-11-06 21:34:47, ['23.70', '62.00']"
"2024-11-06 21:34:52, ['23.68', '62.00']"
"2024-11-06 21:34:57, ['23.68', '62.00']"
"2024-11-06 21:35:02, ['23.70', '62.00']"
"2024-11-06 21:35:07, ['23.70', '62.00']"
"2024-11-06 21:35:12, ['23.70', '61.00']"
"2024-11-06 21:35:17, ['23.68', '62.00']"
"2024-11-06 21:35:22, ['23.67', '62.00']"
"2024-11-06 21:35:27, ['23.68', '61.00']"
"2024-11-06 21:35:32, ['23.65', '61.00']"
"2024-11-06 21:35:37, ['23.61', '61.00']"
"2024-11-06 21:35:42, ['23.58', '61.00']"
"2024-11-06 21:35:47, ['23.67', '61.00']"
"2024-11-06 21:35:52, ['23.70', '61.00']"
"2024-11-06 21:35:57, ['23.67', '61.00']"
"2024-11-06 21:36:02, ['23.68', '61.00']"
"2024-11-06 21:36:07, ['23.68', '61.00']"
"2024-11-06 21:36:12, ['23.70', '62.00']"
"2024-11-06 21:36:17, ['23.70', '62.00']"
"2024-11-06 21:36:22, ['23.67', '61.00']"
"2024-11-06 21:36:27, ['23.54', '62.00']"
"2024-11-06 21:36:32, ['23.56', '62.00']"
"2024-11-06 21:36:37, ['23.65', '62.00']"
"2024-11-06 21:36:43, ['23.61', '62.00']"
"2024-11-06 21:36:48, ['23.67', '62.00']"
"2024-11-06 21:36:53, ['23.67', '62.00']"
"2024-11-06 21:36:58, ['23.62', '62.00']"
"2024-11-06 21:37:03, ['23.56', '62.00']"
"2024-11-06 21:37:08, ['23.44', '62.00']"
"2024-11-06 21:37:13, ['23.41', '62.00']"
"2024-11-06 21:37:18, ['23.59', '62.00']"
"2024-11-06 21:37:23, ['23.68', '62.00']"
"2024-11-06 21:37:28, ['23.59', '62.00']"
"2024-11-06 21:37:33, ['23.58', '62.00']"
"2024-11-06 21:37:38, ['23.58', '62.00']"
"2024-11-06 21:37:43, ['23.54', '62.00']"
"2024-11-06 21:37:48, ['23.67', '62.00']"
"2024-11-06 21:37:53, ['23.68', '62.00']"
"2024-11-06 21:37:58, ['23.70', '62.00']"
"2024-11-06 21:38:03, ['23.70', '62.00']"
"2024-11-06 21:38:08, ['23.70', '62.00']"
"2024-11-06 21:38:13, ['23.70', '62.00']"
"2024-11-06 21:38:18, ['23.70', '62.00']"
"2024-11-06 21:38:23, ['23.68', '62.00']"
"2024-11-06 21:38:28, ['23.70', '62.00']"
"2024-11-06 21:38:33, ['23.68', '62.00']"
"2024-11-06 21:38:38, ['23.70', '62.00']"
"2024-11-06 21:38:43, ['23.70', '62.00']"
"2024-11-06 21:38:48, ['23.70', '62.00']"
"2024-11-06 21:38:53, ['23.70', '62.00']"
"2024-11-06 21:38:58, ['23.68', '61.00']"
"2024-11-06 21:39:03, ['23.70', '62.00']"
"2024-11-06 21:39:08, ['23.70', '62.00']"
"2024-11-06 21:39:13, ['23.70', '61.00']"
"2024-11-06 21:39:18, ['23.70', '62.00']"
"2024-11-06 21:39:23, ['23.70', '61.00']"
"2024-11-06 21:39:28, ['23.70', '61.00']"
"2024-11-06 21:39:33, ['23.70', '61.00']"
"2024-11-06 21:39:38, ['23.70', '62.00']"
"2024-11-06 21:39:43, ['23.70', '62.00']"
"2024-11-06 21:39:48, ['23.70', '62.00']"
"2024-11-06 21:39:53, ['23.70', '62.00']"
"2024-11-06 21:39:58, ['23.70', '62.00']"
"2024-11-06 21:40:03, ['23.70', '62.00']"
"2024-11-06 21:40:08, ['23.70', '62.00']"
"2024-11-06 21:40:13, ['23.68', '62.00']"
"2024-11-06 21:40:18, ['23.70', '62.00']"
"2024-11-06 21:40:24, ['23.65', '62.00']"
"2024-11-06 21:40:29, ['23.54', '62.00']"
"2024-11-06 21:40:34, ['23.48', '62.00']"
"2024-11-06 21:40:39, ['23.67', '62.00']"
"2024-11-06 21:40:44, ['23.67', '62.00']"
"2024-11-06 21:40:49, ['23.70', '62.00']"
"2024-11-06 21:40:54, ['23.65', '62.00']"
"2024-11-06 21:40:59, ['23.65', '62.00']"
"2024-11-06 21:41:04, ['23.64', '62.00']"
"2024-11-06 21:42:27, ['23.67', '62.00']"
"2024-11-06 21:42:32, ['23.62', '62.00']"
"2024-11-06 21:42:37, ['23.64', '62.00']"
"2024-11-06 21:42:42, ['23.70', '62.00']"
"2024-11-06 21:42:47, ['23.65', '62.00']"
"2024-11-06 21:42:52, ['23.64', '62.00']"
"2024-11-06 21:42:57, ['23.64', '62.00']"
"2024-11-06 21:43:02, ['23.68', '62.00']"
', '62.00']"
"2024-11-06 21:42:37, ['23.64', '62.00']"
"2024-11-06 21:42:42, ['23.70', '62.00']"
"2024-11-06 21:42:47, ['23.65', '62.00']"
"2024-11-06 21:42:52, ['23.64', '62.00']"
"2024-11-06 21:42:57, ['23.64', '62.00']"
"2024-11-06 21:43:02, ['23.68', '62.00']"
"2024-11-06 21:43:07, ['23.68', '62.00']"
"2024-11-06 21:43:12, ['23.65', '62.00']"
"2024-11-06 21:43:17, ['23.65', '62.00']"
"2024-11-06 21:43:22, ['23.67', '62.00']"
"2024-11-06 21:43:27, ['23.67', '62.00']"
"2024-11-06 21:43:32, ['23.67', '62.00']"
"2024-11-06 21:43:37, ['23.59', '62.00']"
"2024-11-06 21:43:42, ['23.64', '62.00']"
"2024-11-06 21:43:47, ['23.64', '62.00']"
"2024-11-06 21:43:52, ['23.68', '62.00']"
"2024-11-06 21:43:57, ['23.70', '62.00']"
"2024-11-06 21:44:02, ['23.70', '62.00']"
"2024-11-06 21:45:15, ['23.64', '62.00']"
"2024-11-06 21:45:20, ['23.62', '62.00']"
"2024-11-06 21:45:25, ['23.65', '62.00']"
"2024-11-06 21:45:30, ['23.68', '62.00']"
"2024-11-06 21:45:35, ['23.70', '62.00']"
"2024-11-06 21:45:40, ['23.70', '62.00']"
"2024-11-06 21:45:45, ['23.70', '62.00']"
"2024-11-06 21:45:50, ['23.70', '62.00']"
"2024-11-06 21:45:55, ['23.70', '62.00']"
"2024-11-06 21:46:00, ['23.68', '62.00']"
:46:00, ['23.68', '62.00']"
